cohort,mean_latency_frames,sem_latency_frames,mean_latency_ms,sem_latency_ms,mean_latency_seconds,sem_latency_seconds,trials
7-month-olds,78.85714285714286,6.867551623841094,2628.5714285714284,228.91838746136983,2.6285714285714286,0.22891838746136983,7
8-month-olds,93.11111111111111,5.817703929588174,3103.703703703704,193.92346431960576,3.1037037037037036,0.19392346431960575,9
9-month-olds,77.78571428571429,7.584091629185028,2592.8571428571427,252.80305430616758,2.5928571428571425,0.2528030543061676,14
10-month-olds,71.33333333333333,5.3200695574981305,2377.777777777778,177.33565191660438,2.3777777777777778,0.17733565191660436,24
11-month-olds,81.27272727272727,9.548051594759968,2709.090909090909,318.26838649199885,2.709090909090909,0.31826838649199884,11
Adults,65.35714285714286,5.488374988566029,2178.5714285714284,182.94583295220093,2.1785714285714284,0.18294583295220096,28
